transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,payment_method,merchant_failure_rate_7d
t_0278cc13c536,m_fe15c360c7,2024-06-02 00:00:00.0000000,76874.00,40552.071428,22689.7293023294,0,1,172800,109,0,bank,0.000000000000
t_027b0f0f5fb5,m_4d1676ece9,2024-03-09 00:00:00.0000000,12657.00,40208.071428,24710.4348269357,0,1,0,16,0,card,0.000000000000
t_027c6f432b11,m_da065a694d,2024-05-16 00:00:00.0000000,12826.00,41193.751445,21704.3823605505,0,0,86400,124,0,card,0.000000000000
t_027d6fda22ff,m_07ebc45136,2024-03-17 00:00:00.0000000,74406.00,46499.947368,25279.483236793,0,1,86400,47,0,card,0.000000000000
t_0283470b45e5,m_b5a9b5bd73,2024-03-09 00:00:00.0000000,19276.00,42285.971428,20373.4346428436,0,1,86400,12,1,card,0.000000000000
t_028d62fe4af2,m_81efeda3e4,2024-05-19 00:00:00.0000000,55465.00,41660.933579,22999.9546703905,0,1,0,115,0,bank,0.000000000000
t_029487e23953,m_9432f62506,2024-01-28 00:00:00.0000000,43204.00,41670.214285,20493.8661513881,0,1,NULL,8,1,bank,0.000000000000
t_029d0fec747b,m_81efeda3e4,2024-04-15 00:00:00.0000000,33722.00,41660.933579,22999.9546703905,0,0,86400,81,0,bank,0.000000000000
t_02aa19937d1b,m_f6132644ff,2024-03-13 00:00:00.0000000,59344.00,41815.100000,22412.7524104418,0,0,0,23,0,bank,0.000000000000
t_02af40e83e77,m_06e4d0ee44,2024-06-26 00:00:00.0000000,72676.00,43448.485106,23007.763915232,0,0,86400,166,0,card,0.000000000000
t_02afa6eeee9d,m_9934f53be6,2024-07-27 00:00:00.0000000,48721.00,44262.259475,22762.8780152629,0,1,86400,183,0,ussd,0.000000000000
t_02b0b557f44a,m_81efeda3e4,2024-07-04 00:00:00.0000000,4387.00,41660.933579,22999.9546703905,0,0,0,161,0,card,0.000000000000
t_02b48c1958c9,m_53e1cf17dd,2024-05-17 00:00:00.0000000,60092.00,41324.647058,24062.4858999122,0,0,86400,86,0,ussd,0.000000000000
t_02b9adb1ea3a,m_3098bbde3c,2024-03-11 00:00:00.0000000,42004.00,38969.666666,21304.1406197179,0,0,0,16,0,ussd,0.000000000000
t_02bfe7d506d3,m_c741fbba85,2024-04-17 00:00:00.0000000,2118.00,40878.302469,23147.3054096545,0,0,86400,71,0,ussd,0.000000000000
t_02c98dfd2927,m_9934f53be6,2024-07-14 00:00:00.0000000,67095.00,44262.259475,22762.8780152629,0,1,0,170,0,bank,0.000000000000
t_02cc9e02a545,m_b953dac151,2024-03-18 00:00:00.0000000,15769.00,42771.914728,21872.5079373453,0,0,0,19,0,ussd,0.000000000000
t_02cd9e110328,m_570ff787b5,2024-05-30 00:00:00.0000000,79058.00,40998.000000,23498.0985032668,0,0,172800,132,0,bank,0.000000000000
t_02d1b9ae3e8f,m_65c3e0b150,2024-08-13 00:00:00.0000000,17675.00,39853.985294,22977.8345882286,0,0,86400,179,0,ussd,0.000000000000
t_02d2f2341a41,m_70ef414429,2024-04-19 00:00:00.0000000,61251.00,46192.731707,21734.6875995773,0,0,259200,91,0,card,0.000000000000
t_02d575a4dc54,m_0b19e4df03,2024-03-18 00:00:00.0000000,24588.00,40461.933333,21835.4945693953,0,0,0,34,0,bank,0.000000000000
t_02d60e07a6fd,m_29df738521,2024-03-02 00:00:00.0000000,66913.00,39794.748427,22725.2234685559,0,1,0,35,0,card,0.000000000000
t_02da86594072,m_8450ac37b4,2024-03-17 00:00:00.0000000,54709.00,43374.588235,24654.9614886564,0,1,86400,19,0,card,0.000000000000
t_02dc1475dff1,m_990a8f98b1,2024-07-15 00:00:00.0000000,38194.00,35965.511363,22042.5924659637,0,0,86400,195,0,card,0.000000000000
t_02e25c51be40,m_9934f53be6,2024-05-17 00:00:00.0000000,7456.00,44262.259475,22762.8780152629,0,0,86400,112,0,ussd,0.000000000000
t_02e3621f8ad0,m_81efeda3e4,2024-05-02 00:00:00.0000000,30915.00,41660.933579,22999.9546703905,0,0,86400,98,0,card,0.000000000000
t_02e416384cc5,m_c741fbba85,2024-03-09 00:00:00.0000000,40886.00,40878.302469,23147.3054096545,0,1,0,32,0,bank,0.000000000000
t_02e9b3b57fec,m_3829da0d98,2024-03-07 00:00:00.0000000,46278.00,39373.539682,23600.2238964402,0,0,345600,55,0,ussd,0.000000000000
t_02eade23d7be,m_8a19a2f57a,2024-01-26 00:00:00.0000000,18991.00,34467.647058,20516.4403160648,0,0,NULL,11,1,card,0.000000000000
t_02ec9c3ec9f5,m_f0be43ae2d,2024-03-02 00:00:00.0000000,20134.00,38247.782608,22777.2201072525,0,1,172800,37,0,card,0.000000000000
t_02f0f86aeed0,m_aef8f92b52,2024-03-24 00:00:00.0000000,5691.00,40039.271317,22582.2889194137,0,1,86400,35,0,ussd,0.000000000000
t_02f9e16b71b4,m_0a33294aa4,2024-04-11 00:00:00.0000000,15432.00,35012.595121,22136.3511536792,0,0,0,63,0,card,0.000000000000
t_02fab4f64dc7,m_a0ecbb09ce,2024-06-06 00:00:00.0000000,72184.00,43762.011111,23730.0233892859,0,0,432000,125,0,ussd,0.000000000000
t_02fe25b685c7,m_40f0ac96eb,2024-03-12 00:00:00.0000000,28613.00,43517.903614,21017.581049239,0,0,0,49,0,ussd,0.000000000000
t_0302b665d9d8,m_66d24572cc,2024-05-03 00:00:00.0000000,40450.00,41352.662116,23324.7117931033,0,0,0,110,0,bank,0.000000000000
t_0307185ce356,m_29ca273889,2024-08-26 00:00:00.0000000,53533.00,41348.680952,21345.124884328,0,0,0,210,0,card,0.000000000000
t_03077275d574,m_1a68c4cbb4,2024-03-04 00:00:00.0000000,63667.00,39142.461538,21390.3761327978,0,0,86400,17,0,card,0.000000000000
t_030ca93aeb5f,m_9934f53be6,2024-07-28 00:00:00.0000000,66533.00,44262.259475,22762.8780152629,0,1,0,184,0,card,0.000000000000
t_030d121948ee,m_16e1660a09,2024-03-17 00:00:00.0000000,21560.00,44959.920000,23073.9943863872,0,1,86400,30,0,bank,0.000000000000
t_0311411f0fbf,m_1a2b51f33c,2024-05-29 00:00:00.0000000,64803.00,41227.583011,22729.2990408297,0,0,0,134,0,bank,0.000000000000
t_031b1690487e,m_4bc66994d6,2024-04-10 00:00:00.0000000,28533.00,41737.125000,22116.4753892571,0,0,86400,50,0,ussd,0.000000000000
t_031d27112bc9,m_65c3e0b150,2024-10-23 00:00:00.0000000,58614.00,39853.985294,22977.8345882286,0,0,0,250,0,ussd,0.000000000000
t_031faddbc3c7,m_a0ecbb09ce,2024-04-19 00:00:00.0000000,6453.00,43762.011111,23730.0233892859,0,0,86400,77,0,bank,0.000000000000
t_03224ff1930e,m_0428750f7d,2024-03-02 00:00:00.0000000,7543.00,41981.000000,39220.4638082383,0,1,259200,58,0,ussd,0.000000000000
t_03235f838dd2,m_e40d65ded4,2024-08-08 00:00:00.0000000,17120.00,40606.832861,23824.5639280384,0,0,86400,173,0,bank,0.000000000000
t_0328d3c98fbc,m_e40d65ded4,2024-04-18 00:00:00.0000000,68945.00,40606.832861,23824.5639280384,0,0,0,61,0,bank,0.000000000000
t_032e59715496,m_65c3e0b150,2024-06-06 00:00:00.0000000,29097.00,39853.985294,22977.8345882286,0,0,86400,111,0,ussd,0.000000000000
t_032fb19fd597,m_990a8f98b1,2024-05-10 00:00:00.0000000,34720.00,35965.511363,22042.5924659637,0,0,518400,129,0,ussd,0.000000000000
t_0332085137ad,m_045d08bf26,2024-04-21 00:00:00.0000000,16823.00,38369.122448,22526.8540400998,0,1,0,75,0,ussd,0.000000000000
t_033472da0931,m_ced3fdd40f,2024-03-09 00:00:00.0000000,43184.00,43062.627906,23301.9701803693,0,1,0,36,0,bank,0.000000000000
t_033b939d30bb,m_e40d65ded4,2024-07-05 00:00:00.0000000,74322.00,40606.832861,23824.5639280384,0,0,86400,139,0,card,0.000000000000
t_033d0e5a1dc9,m_a4de45f48a,2024-03-05 00:00:00.0000000,59745.00,40946.105527,21973.9599499669,0,0,0,6,1,bank,0.000000000000
t_033f86a24d3f,m_dd2719a247,2024-04-01 00:00:00.0000000,30281.00,35763.487804,22756.1942337926,0,0,86400,80,0,card,0.000000000000
t_0347552b3b60,m_6aed2f1bc2,2024-04-02 00:00:00.0000000,42295.00,43723.333333,21342.0002002987,0,0,86400,75,0,card,0.000000000000
t_0347d2c3f6a2,m_e40d65ded4,2024-03-22 00:00:00.0000000,55175.00,40606.832861,23824.5639280384,0,0,0,34,0,card,0.000000000000
t_0347fcccc1ee,m_a4de45f48a,2024-04-16 00:00:00.0000000,53767.00,40946.105527,21973.9599499669,0,0,0,48,0,bank,0.000000000000
t_034c6d6e7366,m_b97ad0826f,2024-04-19 00:00:00.0000000,77623.00,41019.527131,21757.0399627043,0,0,0,92,0,bank,0.000000000000
t_03521e30a55e,m_c0ddf20c04,2024-03-15 00:00:00.0000000,45779.00,43375.701657,21527.8002545403,0,0,0,29,0,bank,0.000000000000
t_0354dc94f966,m_b6c5ec39ef,2024-03-14 00:00:00.0000000,46028.00,44586.111111,24133.7076937165,0,0,259200,56,0,ussd,0.000000000000
t_03587398ec8b,m_3a67f3c3c3,2024-04-12 00:00:00.0000000,5500.00,42172.390243,23743.8312271609,0,0,86400,62,0,ussd,0.000000000000
t_0360a87e0671,m_16589a1b00,2024-02-28 00:00:00.0000000,42286.00,42841.428571,21072.5242818882,0,0,NULL,3,1,ussd,0.000000000000
t_0365517f2614,m_66d24572cc,2024-05-18 00:00:00.0000000,25113.00,41352.662116,23324.7117931033,0,1,0,125,0,bank,0.000000000000
t_0367d3c82c6f,m_f91e5a3cdb,2024-02-29 00:00:00.0000000,4659.00,36921.357142,22333.7355158054,0,0,0,2,1,bank,0.000000000000
t_036e030203e5,m_66e80bba52,2024-07-03 00:00:00.0000000,69564.00,39653.072243,22096.3990401278,0,0,0,172,0,ussd,0.000000000000
t_038bd5d5d2ba,m_b97ad0826f,2024-04-25 00:00:00.0000000,6659.00,41019.527131,21757.0399627043,0,0,86400,98,0,card,0.000000000000
t_038d2bbc8fcf,m_f5bff98523,2024-03-03 00:00:00.0000000,19677.00,39295.837209,21580.3418469369,0,1,86400,17,0,ussd,0.000000000000
t_038e3c741767,m_e6b154ec9c,2024-04-04 00:00:00.0000000,46598.00,42549.340206,22337.4153812455,0,0,172800,60,0,ussd,0.000000000000
t_038f7a4d8655,m_184699b8c1,2024-05-16 00:00:00.0000000,4030.00,41042.231182,23998.4317941548,0,0,86400,104,0,card,0.000000000000
t_0398d0288116,m_06e4d0ee44,2024-04-15 00:00:00.0000000,71228.00,43448.485106,23007.763915232,0,0,86400,94,0,card,0.000000000000
t_039990fcd089,m_b22e58fcaf,2024-04-04 00:00:00.0000000,51649.00,45329.961538,19269.2025335368,0,0,259200,87,0,card,0.000000000000
t_039c63156382,m_e6b154ec9c,2024-06-24 00:00:00.0000000,57008.00,42549.340206,22337.4153812455,0,0,86400,141,0,card,0.000000000000
t_03a2a491a82b,m_66d24572cc,2024-03-26 00:00:00.0000000,31796.00,41352.662116,23324.7117931033,0,0,86400,72,0,card,0.000000000000
t_03a39377da7b,m_7faa403cea,2024-03-26 00:00:00.0000000,29092.00,40634.025316,21198.7655318953,0,0,0,62,0,card,0.000000000000
t_03a3a09637c3,m_677a0b5879,2024-03-25 00:00:00.0000000,41848.00,37068.625000,22059.0782054762,0,0,0,58,0,card,0.000000000000
t_03a51c67c3f4,m_6c8da33c57,2024-03-20 00:00:00.0000000,48691.00,44582.240000,23201.327396078,0,0,86400,58,0,bank,0.000000000000
t_03a80090c1ef,m_90203a4037,2024-03-16 00:00:00.0000000,2163.00,40008.267441,20541.6107074651,0,1,86400,44,0,card,0.000000000000
t_03ad5b4d34f1,m_8f52ee4bb0,2024-03-10 00:00:00.0000000,13025.00,27506.000000,24298.813064914,0,1,172800,35,0,card,0.000000000000
t_03ae47c7c7e0,m_5817aa64f6,2024-04-06 00:00:00.0000000,55281.00,39653.935483,23519.1385585518,0,1,0,58,0,card,0.000000000000
t_03ae655f3ab7,m_29ca273889,2024-06-11 00:00:00.0000000,30807.00,41348.680952,21345.124884328,0,0,0,134,0,ussd,0.000000000000
t_03aeab595851,m_66e80bba52,2024-05-02 00:00:00.0000000,44305.00,39653.072243,22096.3990401278,0,0,86400,110,0,ussd,0.000000000000
t_03b891df65b9,m_045d08bf26,2024-06-23 00:00:00.0000000,70228.00,38369.122448,22526.8540400998,0,1,0,138,0,bank,0.000000000000
t_03be2bb57b02,m_c82d29a5d7,2024-03-21 00:00:00.0000000,63594.00,47452.357142,21380.5332725001,0,0,172800,71,0,card,0.000000000000
t_03be6eeacef7,m_5817aa64f6,2024-04-08 00:00:00.0000000,59183.00,39653.935483,23519.1385585518,0,0,0,60,0,ussd,0.000000000000
t_03bfffeadfb7,m_aa052e5b6f,2024-03-15 00:00:00.0000000,19821.00,38837.712328,22825.380314149,0,0,86400,73,0,card,0.000000000000
t_03c1ddb08ce5,m_b92e85bfab,2024-06-02 00:00:00.0000000,51541.00,39469.886363,23547.0631370907,0,1,345600,104,0,ussd,0.000000000000
t_03c2063e023d,m_53e1cf17dd,2024-03-09 00:00:00.0000000,32519.00,41324.647058,24062.4858999122,0,1,86400,17,0,bank,0.000000000000
t_03c2dfc206e9,m_c0ddf20c04,2024-04-26 00:00:00.0000000,79899.00,43375.701657,21527.8002545403,0,0,0,71,0,ussd,0.000000000000
t_03c38836ded3,m_292333b8ef,2024-03-04 00:00:00.0000000,3881.00,41191.904761,26154.3849094273,0,0,86400,5,1,card,0.000000000000
t_03c3c6a4dcb5,m_898ded2410,2024-01-31 00:00:00.0000000,52110.00,50079.750000,19375.5122236438,0,0,NULL,15,0,ussd,0.000000000000
t_03c98a46246e,m_99814a7f24,2024-03-22 00:00:00.0000000,49663.00,47378.680000,21937.8827206013,0,0,86400,29,0,bank,0.000000000000
t_03cd94b35d12,m_29ca273889,2024-06-27 00:00:00.0000000,61452.00,41348.680952,21345.124884328,0,0,0,150,0,bank,0.000000000000
t_03ce81dbf12e,m_17210dcac4,2024-03-28 00:00:00.0000000,29103.00,39008.690322,23308.4411265025,0,0,86400,33,0,bank,0.000000000000
t_03d38d2fef6e,m_045d08bf26,2024-06-19 00:00:00.0000000,40069.00,38369.122448,22526.8540400998,0,0,86400,134,0,bank,0.000000000000
t_03d5820e1fd3,m_3b987f526e,2024-02-13 00:00:00.0000000,42720.00,33782.379310,21156.4347293708,0,0,NULL,17,0,card,0.000000000000
t_03dbd1c939f6,m_1a2b51f33c,2024-06-25 00:00:00.0000000,29487.00,41227.583011,22729.2990408297,0,0,86400,161,0,card,0.000000000000
t_03dc56b5452d,m_045d08bf26,2024-04-05 00:00:00.0000000,7602.00,38369.122448,22526.8540400998,0,0,86400,59,0,bank,0.000000000000
t_03e79aa3313c,m_feea22267a,2024-03-19 00:00:00.0000000,66505.00,40254.790322,21099.4106887925,0,0,86400,30,0,card,0.000000000000
t_03e7edf62ed8,m_b48c38c55d,2024-03-27 00:00:00.0000000,73344.00,35225.388888,22974.0351858837,0,0,345600,79,0,ussd,0.000000000000
t_03e835f43631,m_f5bff98523,2024-04-17 00:00:00.0000000,76222.00,39295.837209,21580.3418469369,0,0,86400,62,0,ussd,0.000000000000
t_03ed567663d1,m_29ca273889,2024-04-14 00:00:00.0000000,3551.00,41348.680952,21345.124884328,0,1,0,76,0,card,0.000000000000
t_03f16462f2f4,m_6485f0d614,2024-03-03 00:00:00.0000000,52772.00,40959.000000,29207.756384221,0,1,86400,16,0,ussd,0.000000000000
t_03f41db060d9,m_990a8f98b1,2024-02-29 00:00:00.0000000,57714.00,35965.511363,22042.5924659637,0,0,4320000,58,0,ussd,0.000000000000
t_03f4b1513df5,m_81efeda3e4,2024-04-17 00:00:00.0000000,66963.00,41660.933579,22999.9546703905,0,0,86400,83,0,bank,0.000000000000
t_03f66bd85102,m_1c52d68aa6,2024-04-16 00:00:00.0000000,50844.00,41872.268518,22363.6885425077,0,0,0,49,0,card,0.000000000000
t_040051333116,m_85083dd0f0,2024-03-21 00:00:00.0000000,9008.00,40013.111111,22865.250926244,0,0,0,46,0,card,0.000000000000
t_04021b352f68,m_5e7799257d,2024-04-05 00:00:00.0000000,50355.00,37199.616161,23875.5740718276,0,0,86400,68,0,bank,0.000000000000
t_0403a113f2aa,m_98212f2404,2024-08-03 00:00:00.0000000,22927.00,37227.500000,21901.3833272345,0,1,259200,177,0,bank,0.000000000000
t_040c54a56014,m_a0ecbb09ce,2024-07-23 00:00:00.0000000,9111.00,43762.011111,23730.0233892859,0,0,86400,172,0,ussd,0.000000000000
t_040f1759a55f,m_a7948f41f1,2024-03-12 00:00:00.0000000,79972.00,45541.785714,21773.205524146,0,0,259200,69,0,ussd,0.000000000000
t_041038220dba,m_e1eb58cc69,2024-04-30 00:00:00.0000000,33858.00,41221.044444,22926.8646609125,0,0,172800,63,0,ussd,0.000000000000
t_0414155c1ffd,m_29ca273889,2024-05-22 00:00:00.0000000,68123.00,41348.680952,21345.124884328,0,0,0,114,0,ussd,0.000000000000
t_0418e4e34c6e,m_9dafa16a2f,2024-05-22 00:00:00.0000000,50773.00,40804.456521,21076.4840634259,0,0,86400,118,0,bank,0.000000000000
t_041ab549b6f0,m_045d08bf26,2024-05-19 00:00:00.0000000,8842.00,38369.122448,22526.8540400998,0,1,0,103,0,bank,0.000000000000
t_041cf92fda3b,m_d057b239bc,2024-03-29 00:00:00.0000000,60016.00,40548.317460,21644.535971797,0,0,86400,73,0,card,0.000000000000
t_04229a7c4cd8,m_cfaad15ce5,2024-03-08 00:00:00.0000000,51421.00,43576.425287,22342.1760347638,0,0,86400,62,0,ussd,0.000000000000
t_0428d8404c4b,m_36ab1e818f,2024-03-11 00:00:00.0000000,18199.00,37112.024390,22353.8200320301,0,0,86400,47,0,card,0.000000000000
t_04312923cd60,m_1169f936bb,2024-03-21 00:00:00.0000000,66805.00,42257.075000,22318.5444677484,0,0,0,28,0,ussd,0.000000000000
t_0431b7c7abfb,m_29ca273889,2024-06-05 00:00:00.0000000,4139.00,41348.680952,21345.124884328,0,0,86400,128,0,ussd,0.000000000000
t_04320a356611,m_d057b239bc,2024-03-26 00:00:00.0000000,53363.00,40548.317460,21644.535971797,0,0,86400,70,0,ussd,0.000000000000
t_0432871e02d8,m_dda63e3c5d,2024-04-02 00:00:00.0000000,29128.00,38607.095652,22064.4941732719,0,0,86400,57,0,card,0.000000000000
t_0433857e6df9,m_b953dac151,2024-03-11 00:00:00.0000000,71831.00,42771.914728,21872.5079373453,0,0,0,12,1,card,0.000000000000
t_0434257868e0,m_5d2e70eb02,2024-03-22 00:00:00.0000000,18875.00,36483.833333,26814.1920659847,0,0,172800,60,0,ussd,0.000000000000
t_043bf778e89f,m_c0078c079b,2024-03-20 00:00:00.0000000,3415.00,38826.176470,23869.2563802946,0,0,86400,23,0,ussd,0.000000000000
t_043cd839649a,m_e40d65ded4,2024-03-01 00:00:00.0000000,11425.00,40606.832861,23824.5639280384,0,0,86400,13,1,bank,0.000000000000
t_04424951c411,m_06e4d0ee44,2024-03-09 00:00:00.0000000,67234.00,43448.485106,23007.763915232,0,1,0,57,0,bank,0.000000000000
t_04482a5ee00d,m_842c3a84a3,2024-03-07 00:00:00.0000000,14537.00,39871.222222,24554.3034106463,0,0,86400,65,0,ussd,0.000000000000
t_04486b7a8f80,m_1c52d68aa6,2024-04-07 00:00:00.0000000,56686.00,41872.268518,22363.6885425077,0,1,86400,40,0,bank,0.000000000000
t_0448702494aa,m_edfe8aac84,2024-05-27 00:00:00.0000000,74593.00,41038.465447,24053.4250526313,0,0,86400,134,0,bank,0.000000000000
t_0449dde1d42c,m_85083dd0f0,2024-04-11 00:00:00.0000000,66614.00,40013.111111,22865.250926244,0,0,0,67,0,ussd,0.000000000000
t_044ce9b6f157,m_02f4599a40,2024-09-21 00:00:00.0000000,9093.00,40254.109979,22640.719827746,0,1,86400,260,0,bank,0.000000000000
t_044f5dd2fc84,m_29ca273889,2024-02-29 00:00:00.0000000,58317.00,41348.680952,21345.124884328,0,0,86400,31,0,bank,0.000000000000
t_0451835ee8c5,m_aa052e5b6f,2024-03-22 00:00:00.0000000,16450.00,38837.712328,22825.380314149,0,0,86400,80,0,bank,0.000000000000
t_0451f7d1ec7b,m_aee406d367,2024-04-17 00:00:00.0000000,37253.00,37190.367647,22357.3277532402,0,0,86400,73,0,card,0.000000000000
t_04530719365e,m_3372dbb15a,2024-03-30 00:00:00.0000000,12601.00,44160.267857,21004.0108312597,0,1,86400,36,0,ussd,0.000000000000
t_0459be96edd2,m_8a19a2f57a,2024-03-30 00:00:00.0000000,25052.00,34467.647058,20516.4403160648,0,1,172800,75,0,ussd,0.000000000000
t_045b104ac48d,m_7ddddf7c98,2024-03-09 00:00:00.0000000,51351.00,34920.324324,25073.2733703241,0,1,172800,53,0,card,0.000000000000
t_045c6f8306fd,m_23c3c28070,2024-04-05 00:00:00.0000000,31046.00,40759.809248,22188.4157863681,0,0,0,55,0,ussd,0.000000000000
t_045e85c62a35,m_3a67f3c3c3,2024-05-24 00:00:00.0000000,60897.00,42172.390243,23743.8312271609,0,0,345600,104,0,card,0.000000000000
t_0462ca9f1788,m_8ae2078642,2024-04-10 00:00:00.0000000,62520.00,43758.251748,21972.184714299,0,0,86400,44,0,ussd,0.000000000000
t_0464076106ec,m_4bda98f51d,2024-03-06 00:00:00.0000000,43684.00,40606.615384,22239.7491828617,0,0,86400,23,0,bank,0.000000000000
t_0465efe33ced,m_90203a4037,2024-03-18 00:00:00.0000000,33790.00,40008.267441,20541.6107074651,0,0,86400,46,0,ussd,0.000000000000
t_0471f7883b4e,m_0819a74639,2024-04-30 00:00:00.0000000,51483.00,45660.384615,22923.9247117566,0,0,259200,95,0,bank,0.000000000000
t_04741b9354c9,m_aef8f92b52,2024-04-14 00:00:00.0000000,61461.00,40039.271317,22582.2889194137,0,1,86400,56,0,ussd,0.000000000000
t_047992182094,m_7f7d8e35d9,2024-06-23 00:00:00.0000000,12764.00,45256.117187,24006.6943408528,0,1,86400,145,0,bank,0.000000000000
t_0482b110ef16,m_d01b7c6e94,2024-04-13 00:00:00.0000000,7993.00,36431.321428,25029.8070989645,0,1,172800,68,0,ussd,0.000000000000
t_04843701421b,m_23c3c28070,2024-04-13 00:00:00.0000000,13403.00,40759.809248,22188.4157863681,0,1,0,63,0,card,0.000000000000
t_048990d7a175,m_cfaad15ce5,2024-04-07 00:00:00.0000000,18719.00,43576.425287,22342.1760347638,0,1,0,92,0,card,0.000000000000
t_0489ddc6795b,m_3bc40babf3,2024-03-23 00:00:00.0000000,68062.00,37134.300000,19896.3865936559,0,1,86400,60,0,card,0.000000000000
t_04908308b5fb,m_1a2b51f33c,2024-03-26 00:00:00.0000000,39495.00,41227.583011,22729.2990408297,0,0,0,70,0,bank,0.000000000000
t_0494211d0c81,m_b953dac151,2024-04-19 00:00:00.0000000,72375.00,42771.914728,21872.5079373453,0,0,0,51,0,ussd,0.000000000000
t_0496229263c9,m_65c3e0b150,2024-10-15 00:00:00.0000000,60513.00,39853.985294,22977.8345882286,0,0,86400,242,0,bank,0.000000000000
t_04998605795d,m_5af252200c,2024-04-21 00:00:00.0000000,9587.00,38812.917647,22322.738438861,0,1,432000,64,0,bank,0.000000000000
t_049b152a014b,m_17043e6f5b,2024-02-28 00:00:00.0000000,20443.00,36119.925531,22510.6917742589,0,0,0,7,1,bank,0.000000000000
t_049bd7d190af,m_1ac3590983,2024-03-15 00:00:00.0000000,58735.00,51357.812500,21644.7109111941,0,0,86400,36,0,card,0.000000000000
t_049c15b14422,m_72932eece9,2024-04-05 00:00:00.0000000,23533.00,38692.464285,20730.2630619315,0,0,432000,93,0,card,0.000000000000
t_049c589bd89b,m_0c814b691f,2024-03-17 00:00:00.0000000,69178.00,44881.750000,23208.7962326395,0,1,172800,61,0,ussd,0.000000000000
t_04a211fca200,m_02f4599a40,2024-04-24 00:00:00.0000000,37389.00,40254.109979,22640.719827746,0,0,86400,110,0,bank,0.000000000000
t_04aaf9e0e865,m_81efeda3e4,2024-04-25 00:00:00.0000000,15834.00,41660.933579,22999.9546703905,0,0,86400,91,0,card,0.000000000000
t_04b306dc6611,m_0cd31d704f,2024-03-15 00:00:00.0000000,24206.00,40763.528846,23133.5930175594,0,0,259200,41,0,ussd,0.000000000000
t_04b58ad3df86,m_dc7fb105b3,2024-03-07 00:00:00.0000000,55103.00,37590.774193,25698.3857206501,0,0,86400,35,0,bank,0.000000000000
t_04bb16f56ba5,m_3b987f526e,2024-03-13 00:00:00.0000000,31577.00,33782.379310,21156.4347293708,0,0,0,46,0,card,0.000000000000
t_04bcbc815e63,m_c0ddf20c04,2024-03-27 00:00:00.0000000,73887.00,43375.701657,21527.8002545403,0,0,86400,41,0,ussd,0.000000000000
t_04be7c98bc01,m_e40d65ded4,2024-05-25 00:00:00.0000000,33075.00,40606.832861,23824.5639280384,0,1,86400,98,0,card,0.000000000000
t_04be90335831,m_66e80bba52,2024-05-05 00:00:00.0000000,21983.00,39653.072243,22096.3990401278,0,1,86400,113,0,card,0.000000000000
t_04cfbba9dbdc,m_a7201d3654,2024-03-03 00:00:00.0000000,58525.00,31219.800000,27201.4315560781,0,1,259200,35,0,card,0.000000000000
