transaction_id,merchant_id,transaction_timestamp,environment,status,amount,currency,payment_method,failure_reason
t_022dc70bd86f,m_4cb0ef01fc,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,39497.00,NGN,bank,NULL
t_022fb0b1b71e,m_87132165b0,2024-02-27 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_023250fa2344,m_fe15c360c7,2024-04-01 00:00:00.0000000,LIVE,SUCCESS,7837.00,NGN,card,NULL
t_0234dc54e39e,m_e093912b8d,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,3468.00,NGN,card,NULL
t_0234f0a73c52,m_7f7d8e35d9,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,33969.00,NGN,card,NULL
t_02352748e70a,m_aea08a10c1,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,34963.00,NGN,bank,NULL
t_023697098ee6,m_29ca273889,2024-07-03 00:00:00.0000000,LIVE,SUCCESS,73864.00,NGN,ussd,NULL
t_0239f0a114b5,m_23c3c28070,2024-05-13 00:00:00.0000000,LIVE,SUCCESS,25237.00,NGN,card,NULL
t_023b1776b07a,m_cb634384f0,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0244bd19179f,m_3deb32890d,2024-01-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0246a1e895c3,m_f5bff98523,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,29641.00,NGN,ussd,NULL
t_024970d8b60f,m_aa052e5b6f,2024-01-06 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0249bccf1f2b,m_677a0b5879,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,5816.00,NGN,bank,NULL
t_024a2d163600,m_fe5fc2e5e8,2024-05-05 00:00:00.0000000,LIVE,SUCCESS,48266.00,NGN,ussd,NULL
t_024a6a84e8ab,m_65c3e0b150,2024-05-13 00:00:00.0000000,LIVE,SUCCESS,54879.00,NGN,card,NULL
t_024f4eaf413b,m_aa052e5b6f,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,29133.00,NGN,card,NULL
t_024f64fb5cd8,m_e019f14d80,2024-02-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0251fba6b554,m_9213804792,2024-03-12 00:00:00.0000000,LIVE,SUCCESS,3191.00,NGN,bank,NULL
t_0253790d48b3,m_d926a4e4b8,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,76254.00,NGN,card,NULL
t_0253b01ae380,m_a0ecbb09ce,2024-06-18 00:00:00.0000000,LIVE,SUCCESS,52873.00,NGN,bank,NULL
t_0255f6d65b00,m_e40d65ded4,2024-03-13 00:00:00.0000000,LIVE,SUCCESS,19276.00,NGN,bank,NULL
t_025c3da27a74,m_a65d049a77,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,64771.00,NGN,bank,NULL
t_025d0a75f352,m_87be9b1af6,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,33848.00,NGN,card,NULL
t_025d471983a5,m_e093912b8d,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,78407.00,NGN,ussd,NULL
t_0262af42cc14,m_3095be967f,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,71078.00,NGN,card,NULL
t_0267803d7bf8,m_4bc66994d6,2024-02-22 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_026b955364ef,m_bd4ab71913,2024-02-29 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_026ddf537946,m_36ab1e818f,2024-02-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02756974b098,m_29df738521,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,41720.00,NGN,ussd,NULL
t_0275e99cd929,m_0f9baa1676,2024-06-02 00:00:00.0000000,LIVE,SUCCESS,77298.00,NGN,ussd,NULL
t_0278cc13c536,m_fe15c360c7,2024-06-02 00:00:00.0000000,LIVE,SUCCESS,76874.00,NGN,bank,NULL
t_027b0f0f5fb5,m_4d1676ece9,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,12657.00,NGN,card,NULL
t_027c6f432b11,m_da065a694d,2024-05-16 00:00:00.0000000,LIVE,SUCCESS,12826.00,NGN,card,NULL
t_027d6fda22ff,m_07ebc45136,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,74406.00,NGN,card,NULL
t_0283470b45e5,m_b5a9b5bd73,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,19276.00,NGN,card,NULL
t_028b0b329149,m_7053f46f2e,2024-01-15 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_028b4af3f26d,m_396983a155,2024-02-09 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_028d62fe4af2,m_81efeda3e4,2024-05-19 00:00:00.0000000,LIVE,SUCCESS,55465.00,NGN,bank,NULL
t_0291e3f9af4f,m_29ca273889,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_029487e23953,m_9432f62506,2024-01-28 00:00:00.0000000,LIVE,SUCCESS,43204.00,NGN,bank,NULL
t_0299e2e0a1e2,m_0455c1f540,2024-02-06 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_029d0fec747b,m_81efeda3e4,2024-04-15 00:00:00.0000000,LIVE,SUCCESS,33722.00,NGN,bank,NULL
t_02aa19937d1b,m_f6132644ff,2024-03-13 00:00:00.0000000,LIVE,SUCCESS,59344.00,NGN,bank,NULL
t_02abdc85ec0d,m_b6c5ec39ef,2024-01-25 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02af40e83e77,m_06e4d0ee44,2024-06-26 00:00:00.0000000,LIVE,SUCCESS,72676.00,NGN,card,NULL
t_02afa6eeee9d,m_9934f53be6,2024-07-27 00:00:00.0000000,LIVE,SUCCESS,48721.00,NGN,ussd,NULL
t_02b0b557f44a,m_81efeda3e4,2024-07-04 00:00:00.0000000,LIVE,SUCCESS,4387.00,NGN,card,NULL
t_02b48c1958c9,m_53e1cf17dd,2024-05-17 00:00:00.0000000,LIVE,SUCCESS,60092.00,NGN,ussd,NULL
t_02b9adb1ea3a,m_3098bbde3c,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,42004.00,NGN,ussd,NULL
t_02bf534b2731,m_11eedabd9a,2024-01-31 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02bfe7d506d3,m_c741fbba85,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,2118.00,NGN,ussd,NULL
t_02c98dfd2927,m_9934f53be6,2024-07-14 00:00:00.0000000,LIVE,SUCCESS,67095.00,NGN,bank,NULL
t_02cb8cc7af3c,m_5d3deb4ebf,2024-01-30 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02cc9e02a545,m_b953dac151,2024-03-18 00:00:00.0000000,LIVE,SUCCESS,15769.00,NGN,ussd,NULL
t_02cd9e110328,m_570ff787b5,2024-05-30 00:00:00.0000000,LIVE,SUCCESS,79058.00,NGN,bank,NULL
t_02d13f092973,m_181b8476e0,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02d1b9ae3e8f,m_65c3e0b150,2024-08-13 00:00:00.0000000,LIVE,SUCCESS,17675.00,NGN,ussd,NULL
t_02d2f2341a41,m_70ef414429,2024-04-19 00:00:00.0000000,LIVE,SUCCESS,61251.00,NGN,card,NULL
t_02d575a4dc54,m_0b19e4df03,2024-03-18 00:00:00.0000000,LIVE,SUCCESS,24588.00,NGN,bank,NULL
t_02d60e07a6fd,m_29df738521,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,66913.00,NGN,card,NULL
t_02da86594072,m_8450ac37b4,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,54709.00,NGN,card,NULL
t_02dc1475dff1,m_990a8f98b1,2024-07-15 00:00:00.0000000,LIVE,SUCCESS,38194.00,NGN,card,NULL
t_02e25c51be40,m_9934f53be6,2024-05-17 00:00:00.0000000,LIVE,SUCCESS,7456.00,NGN,ussd,NULL
t_02e3621f8ad0,m_81efeda3e4,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,30915.00,NGN,card,NULL
t_02e416384cc5,m_c741fbba85,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,40886.00,NGN,bank,NULL
t_02e8bac52aef,m_5c041429a0,2024-02-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_02e9b3b57fec,m_3829da0d98,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,46278.00,NGN,ussd,NULL
t_02eade23d7be,m_8a19a2f57a,2024-01-26 00:00:00.0000000,LIVE,SUCCESS,18991.00,NGN,card,NULL
t_02ec9c3ec9f5,m_f0be43ae2d,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,20134.00,NGN,card,NULL
t_02f0f86aeed0,m_aef8f92b52,2024-03-24 00:00:00.0000000,LIVE,SUCCESS,5691.00,NGN,ussd,NULL
t_02f9e16b71b4,m_0a33294aa4,2024-04-11 00:00:00.0000000,LIVE,SUCCESS,15432.00,NGN,card,NULL
t_02fab4f64dc7,m_a0ecbb09ce,2024-06-06 00:00:00.0000000,LIVE,SUCCESS,72184.00,NGN,ussd,NULL
t_02fe25b685c7,m_40f0ac96eb,2024-03-12 00:00:00.0000000,LIVE,SUCCESS,28613.00,NGN,ussd,NULL
t_0302b665d9d8,m_66d24572cc,2024-05-03 00:00:00.0000000,LIVE,SUCCESS,40450.00,NGN,bank,NULL
t_0305b6f9d864,m_282750b3a4,2024-01-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0307185ce356,m_29ca273889,2024-08-26 00:00:00.0000000,LIVE,SUCCESS,53533.00,NGN,card,NULL
t_03077275d574,m_1a68c4cbb4,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,63667.00,NGN,card,NULL
t_030ca93aeb5f,m_9934f53be6,2024-07-28 00:00:00.0000000,LIVE,SUCCESS,66533.00,NGN,card,NULL
t_030d121948ee,m_16e1660a09,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,21560.00,NGN,bank,NULL
t_030d30cb9997,m_29fa4af120,2024-01-27 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_030da24fe584,m_0a33294aa4,2024-02-10 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_031007e458b1,m_1c18ca4f64,2024-02-29 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0311411f0fbf,m_1a2b51f33c,2024-05-29 00:00:00.0000000,LIVE,SUCCESS,64803.00,NGN,bank,NULL
t_031b1690487e,m_4bc66994d6,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,28533.00,NGN,ussd,NULL
t_031d27112bc9,m_65c3e0b150,2024-10-23 00:00:00.0000000,LIVE,SUCCESS,58614.00,NGN,ussd,NULL
t_031faddbc3c7,m_a0ecbb09ce,2024-04-19 00:00:00.0000000,LIVE,SUCCESS,6453.00,NGN,bank,NULL
t_03224ff1930e,m_0428750f7d,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,7543.00,NGN,ussd,NULL
t_03235f838dd2,m_e40d65ded4,2024-08-08 00:00:00.0000000,LIVE,SUCCESS,17120.00,NGN,bank,NULL
t_0328d3c98fbc,m_e40d65ded4,2024-04-18 00:00:00.0000000,LIVE,SUCCESS,68945.00,NGN,bank,NULL
t_032e59715496,m_65c3e0b150,2024-06-06 00:00:00.0000000,LIVE,SUCCESS,29097.00,NGN,ussd,NULL
t_032fb19fd597,m_990a8f98b1,2024-05-10 00:00:00.0000000,LIVE,SUCCESS,34720.00,NGN,ussd,NULL
t_0332085137ad,m_045d08bf26,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,16823.00,NGN,ussd,NULL
t_033472da0931,m_ced3fdd40f,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,43184.00,NGN,bank,NULL
t_0335df318700,m_5d529bcad9,2024-02-15 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_033b939d30bb,m_e40d65ded4,2024-07-05 00:00:00.0000000,LIVE,SUCCESS,74322.00,NGN,card,NULL
t_033d0e5a1dc9,m_a4de45f48a,2024-03-05 00:00:00.0000000,LIVE,SUCCESS,59745.00,NGN,bank,NULL
t_033f86a24d3f,m_dd2719a247,2024-04-01 00:00:00.0000000,LIVE,SUCCESS,30281.00,NGN,card,NULL
t_03402db86df3,m_367f3691ac,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0347552b3b60,m_6aed2f1bc2,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,42295.00,NGN,card,NULL
t_0347d2c3f6a2,m_e40d65ded4,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,55175.00,NGN,card,NULL
t_0347fcccc1ee,m_a4de45f48a,2024-04-16 00:00:00.0000000,LIVE,SUCCESS,53767.00,NGN,bank,NULL
t_034c6d6e7366,m_b97ad0826f,2024-04-19 00:00:00.0000000,LIVE,SUCCESS,77623.00,NGN,bank,NULL
t_034dbd574ebf,m_e127552112,2024-02-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03517b798600,m_782e6c13e1,2024-03-09 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03521e30a55e,m_c0ddf20c04,2024-03-15 00:00:00.0000000,LIVE,SUCCESS,45779.00,NGN,bank,NULL
t_0354dc94f966,m_b6c5ec39ef,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,46028.00,NGN,ussd,NULL
t_03587398ec8b,m_3a67f3c3c3,2024-04-12 00:00:00.0000000,LIVE,SUCCESS,5500.00,NGN,ussd,NULL
t_0360a87e0671,m_16589a1b00,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,42286.00,NGN,ussd,NULL
t_0365517f2614,m_66d24572cc,2024-05-18 00:00:00.0000000,LIVE,SUCCESS,25113.00,NGN,bank,NULL
t_0367d3c82c6f,m_f91e5a3cdb,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,4659.00,NGN,bank,NULL
t_036e030203e5,m_66e80bba52,2024-07-03 00:00:00.0000000,LIVE,SUCCESS,69564.00,NGN,ussd,NULL
t_037401b59782,m_f6a5bc3506,2024-01-09 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0375a8882523,m_96c5f9e74b,2024-02-02 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_038bd5d5d2ba,m_b97ad0826f,2024-04-25 00:00:00.0000000,LIVE,SUCCESS,6659.00,NGN,card,NULL
t_038d2bbc8fcf,m_f5bff98523,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,19677.00,NGN,ussd,NULL
t_038e3c741767,m_e6b154ec9c,2024-04-04 00:00:00.0000000,LIVE,SUCCESS,46598.00,NGN,ussd,NULL
t_038f7a4d8655,m_184699b8c1,2024-05-16 00:00:00.0000000,LIVE,SUCCESS,4030.00,NGN,card,NULL
t_0398d0288116,m_06e4d0ee44,2024-04-15 00:00:00.0000000,LIVE,SUCCESS,71228.00,NGN,card,NULL
t_039990fcd089,m_b22e58fcaf,2024-04-04 00:00:00.0000000,LIVE,SUCCESS,51649.00,NGN,card,NULL
t_039c63156382,m_e6b154ec9c,2024-06-24 00:00:00.0000000,LIVE,SUCCESS,57008.00,NGN,card,NULL
t_03a01f21f862,m_b40003448e,2024-02-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03a1b29c7ac7,m_901fd73754,2024-02-05 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03a2a491a82b,m_66d24572cc,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,31796.00,NGN,card,NULL
t_03a39377da7b,m_7faa403cea,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,29092.00,NGN,card,NULL
t_03a3a09637c3,m_677a0b5879,2024-03-25 00:00:00.0000000,LIVE,SUCCESS,41848.00,NGN,card,NULL
t_03a51c67c3f4,m_6c8da33c57,2024-03-20 00:00:00.0000000,LIVE,SUCCESS,48691.00,NGN,bank,NULL
t_03a80090c1ef,m_90203a4037,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,2163.00,NGN,card,NULL
t_03ad5b4d34f1,m_8f52ee4bb0,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,13025.00,NGN,card,NULL
t_03ae47c7c7e0,m_5817aa64f6,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,55281.00,NGN,card,NULL
t_03ae655f3ab7,m_29ca273889,2024-06-11 00:00:00.0000000,LIVE,SUCCESS,30807.00,NGN,ussd,NULL
t_03aeab595851,m_66e80bba52,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,44305.00,NGN,ussd,NULL
t_03b891df65b9,m_045d08bf26,2024-06-23 00:00:00.0000000,LIVE,SUCCESS,70228.00,NGN,bank,NULL
t_03be2bb57b02,m_c82d29a5d7,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,63594.00,NGN,card,NULL
t_03be6eeacef7,m_5817aa64f6,2024-04-08 00:00:00.0000000,LIVE,SUCCESS,59183.00,NGN,ussd,NULL
t_03bfffeadfb7,m_aa052e5b6f,2024-03-15 00:00:00.0000000,LIVE,SUCCESS,19821.00,NGN,card,NULL
t_03c1ddb08ce5,m_b92e85bfab,2024-06-02 00:00:00.0000000,LIVE,SUCCESS,51541.00,NGN,ussd,NULL
t_03c2063e023d,m_53e1cf17dd,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,32519.00,NGN,bank,NULL
t_03c21c1b7441,m_3add94cc04,2024-03-02 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03c2dfc206e9,m_c0ddf20c04,2024-04-26 00:00:00.0000000,LIVE,SUCCESS,79899.00,NGN,ussd,NULL
t_03c38836ded3,m_292333b8ef,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,3881.00,NGN,card,NULL
t_03c3c6a4dcb5,m_898ded2410,2024-01-31 00:00:00.0000000,LIVE,SUCCESS,52110.00,NGN,ussd,NULL
t_03c98a46246e,m_99814a7f24,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,49663.00,NGN,bank,NULL
t_03cd94b35d12,m_29ca273889,2024-06-27 00:00:00.0000000,LIVE,SUCCESS,61452.00,NGN,bank,NULL
t_03ce81dbf12e,m_17210dcac4,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,29103.00,NGN,bank,NULL
t_03d38d2fef6e,m_045d08bf26,2024-06-19 00:00:00.0000000,LIVE,SUCCESS,40069.00,NGN,bank,NULL
t_03d5820e1fd3,m_3b987f526e,2024-02-13 00:00:00.0000000,LIVE,SUCCESS,42720.00,NGN,card,NULL
t_03dbd1c939f6,m_1a2b51f33c,2024-06-25 00:00:00.0000000,LIVE,SUCCESS,29487.00,NGN,card,NULL
t_03dc56b5452d,m_045d08bf26,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,7602.00,NGN,bank,NULL
t_03de56eba791,m_85083dd0f0,2024-02-12 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_03e79aa3313c,m_feea22267a,2024-03-19 00:00:00.0000000,LIVE,SUCCESS,66505.00,NGN,card,NULL
t_03e7edf62ed8,m_b48c38c55d,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,73344.00,NGN,ussd,NULL
t_03e835f43631,m_f5bff98523,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,76222.00,NGN,ussd,NULL
t_03ed567663d1,m_29ca273889,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,3551.00,NGN,card,NULL
t_03f16462f2f4,m_6485f0d614,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,52772.00,NGN,ussd,NULL
t_03f41db060d9,m_990a8f98b1,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,57714.00,NGN,ussd,NULL
t_03f4b1513df5,m_81efeda3e4,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,66963.00,NGN,bank,NULL
t_03f66bd85102,m_1c52d68aa6,2024-04-16 00:00:00.0000000,LIVE,SUCCESS,50844.00,NGN,card,NULL
t_040051333116,m_85083dd0f0,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,9008.00,NGN,card,NULL
t_04021b352f68,m_5e7799257d,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,50355.00,NGN,bank,NULL
t_0403a113f2aa,m_98212f2404,2024-08-03 00:00:00.0000000,LIVE,SUCCESS,22927.00,NGN,bank,NULL
t_040c54a56014,m_a0ecbb09ce,2024-07-23 00:00:00.0000000,LIVE,SUCCESS,9111.00,NGN,ussd,NULL
t_040f1759a55f,m_a7948f41f1,2024-03-12 00:00:00.0000000,LIVE,SUCCESS,79972.00,NGN,ussd,NULL
t_041038220dba,m_e1eb58cc69,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,33858.00,NGN,ussd,NULL
t_0414155c1ffd,m_29ca273889,2024-05-22 00:00:00.0000000,LIVE,SUCCESS,68123.00,NGN,ussd,NULL
t_0418e4e34c6e,m_9dafa16a2f,2024-05-22 00:00:00.0000000,LIVE,SUCCESS,50773.00,NGN,bank,NULL
t_041ab549b6f0,m_045d08bf26,2024-05-19 00:00:00.0000000,LIVE,SUCCESS,8842.00,NGN,bank,NULL
t_041cf92fda3b,m_d057b239bc,2024-03-29 00:00:00.0000000,LIVE,SUCCESS,60016.00,NGN,card,NULL
t_04229a7c4cd8,m_cfaad15ce5,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,51421.00,NGN,ussd,NULL
t_04245fa11661,m_06e4d0ee44,2024-01-18 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0428d8404c4b,m_36ab1e818f,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,18199.00,NGN,card,NULL
t_04312923cd60,m_1169f936bb,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,66805.00,NGN,ussd,NULL
t_0431b7c7abfb,m_29ca273889,2024-06-05 00:00:00.0000000,LIVE,SUCCESS,4139.00,NGN,ussd,NULL
t_04320a356611,m_d057b239bc,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,53363.00,NGN,ussd,NULL
t_0432871e02d8,m_dda63e3c5d,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,29128.00,NGN,card,NULL
t_0433857e6df9,m_b953dac151,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,71831.00,NGN,card,NULL
t_0433c471bd95,m_59792d7346,2024-01-06 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0434257868e0,m_5d2e70eb02,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,18875.00,NGN,ussd,NULL
t_043753148a77,m_2b9796bc3e,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_043bf778e89f,m_c0078c079b,2024-03-20 00:00:00.0000000,LIVE,SUCCESS,3415.00,NGN,ussd,NULL
t_043cd839649a,m_e40d65ded4,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,11425.00,NGN,bank,NULL
t_04416b1ef05b,m_ce35229458,2024-02-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_04424951c411,m_06e4d0ee44,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,67234.00,NGN,bank,NULL
t_04482a5ee00d,m_842c3a84a3,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,14537.00,NGN,ussd,NULL
t_04486b7a8f80,m_1c52d68aa6,2024-04-07 00:00:00.0000000,LIVE,SUCCESS,56686.00,NGN,bank,NULL
t_0448702494aa,m_edfe8aac84,2024-05-27 00:00:00.0000000,LIVE,SUCCESS,74593.00,NGN,bank,NULL
t_0449dde1d42c,m_85083dd0f0,2024-04-11 00:00:00.0000000,LIVE,SUCCESS,66614.00,NGN,ussd,NULL
t_044ce9b6f157,m_02f4599a40,2024-09-21 00:00:00.0000000,LIVE,SUCCESS,9093.00,NGN,bank,NULL
t_044f5dd2fc84,m_29ca273889,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,58317.00,NGN,bank,NULL
t_0451835ee8c5,m_aa052e5b6f,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,16450.00,NGN,bank,NULL
t_0451f7d1ec7b,m_aee406d367,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,37253.00,NGN,card,NULL
t_04530719365e,m_3372dbb15a,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,12601.00,NGN,ussd,NULL
t_0453f5bc0f8d,m_1ac3590983,2024-02-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_04544067896a,m_4fb782d661,2024-01-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0459be96edd2,m_8a19a2f57a,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,25052.00,NGN,ussd,NULL
t_045a04d3e8ed,m_352ea48c17,2024-01-19 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_045b104ac48d,m_7ddddf7c98,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,51351.00,NGN,card,NULL
t_045c6f8306fd,m_23c3c28070,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,31046.00,NGN,ussd,NULL
t_045e85c62a35,m_3a67f3c3c3,2024-05-24 00:00:00.0000000,LIVE,SUCCESS,60897.00,NGN,card,NULL
t_0460376bcce5,m_d6ed37905e,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_0462ca9f1788,m_8ae2078642,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,62520.00,NGN,ussd,NULL
t_0464076106ec,m_4bda98f51d,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,43684.00,NGN,bank,NULL
t_0465efe33ced,m_90203a4037,2024-03-18 00:00:00.0000000,LIVE,SUCCESS,33790.00,NGN,ussd,NULL
t_0471f7883b4e,m_0819a74639,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,51483.00,NGN,bank,NULL
t_04741b9354c9,m_aef8f92b52,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,61461.00,NGN,ussd,NULL
t_047992182094,m_7f7d8e35d9,2024-06-23 00:00:00.0000000,LIVE,SUCCESS,12764.00,NGN,bank,NULL
t_0482b110ef16,m_d01b7c6e94,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,7993.00,NGN,ussd,NULL
t_048325616fcb,m_437cf27b48,2024-02-22 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_04843701421b,m_23c3c28070,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,13403.00,NGN,card,NULL
t_0488ac21304e,m_9ea160ff97,2024-02-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_048990d7a175,m_cfaad15ce5,2024-04-07 00:00:00.0000000,LIVE,SUCCESS,18719.00,NGN,card,NULL
t_0489ddc6795b,m_3bc40babf3,2024-03-23 00:00:00.0000000,LIVE,SUCCESS,68062.00,NGN,card,NULL
t_048ad63319bf,m_2051e1ad5b,2024-02-14 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_04908308b5fb,m_1a2b51f33c,2024-03-26 00:00:00.0000000,LIVE,SUCCESS,39495.00,NGN,bank,NULL
t_0494211d0c81,m_b953dac151,2024-04-19 00:00:00.0000000,LIVE,SUCCESS,72375.00,NGN,ussd,NULL
t_0496229263c9,m_65c3e0b150,2024-10-15 00:00:00.0000000,LIVE,SUCCESS,60513.00,NGN,bank,NULL
t_04998605795d,m_5af252200c,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,9587.00,NGN,bank,NULL
